gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
Inpp5f	-0.389160210869084	10.5368197060487	-2.55511915253139	0.018511235953833	0.154262777341911	-3.56171333173321
Mief1	0.539926039693682	7.94818831266871	2.55415058469808	0.0185502249209447	0.154262777341911	-3.56362524643993
Ppp1r3c	0.634277354346223	5.44395000424056	2.55542585861564	0.0184989057712112	0.154262777341911	-3.56110782932559
Serpina16	0.531030342288374	5.00044231244543	2.55411595777677	0.0185516202271576	0.154262777341911	-3.5636935918035
C130050O18Rik	-0.74252977704775	7.08689922499537	-2.55356910666752	0.0185736688826721	0.154346609796037	-3.56477288432842
Ywhae	0.427950408402623	10.8492484829244	2.55289434994246	0.0186009084903308	0.154492755779837	-3.56610445593666
Tmcc3	-0.822469788548066	5.92630078782415	-2.5508985019988	0.0186816994763895	0.155083298817227	-3.57004203494859
Pias2	0.375152438000855	9.27711447192244	2.55046885308	0.0186991344699323	0.155147562048349	-3.5708894780859
Sgf29	-0.720201681402711	6.90170409562339	-2.54978256038698	0.0187270156393221	0.155278606825759	-3.57224297686483
Znrf2	0.517543814196623	10.8762150169133	2.5496026181256	0.0187343323824143	0.155278606825759	-3.57259782630117
Myo5a	-0.444730814975806	10.3434576714316	-2.54629816712642	0.0188691743704518	0.156234421003146	-3.57911199546363
Nek3	-0.64321816986953	5.32140014037429	-2.54652719787545	0.0188597992233927	0.156234421003146	-3.57866063878368
Naip1	1.05883941110647	6.07096541366784	2.54568044921175	0.018894481836525	0.156363072282101	-3.58032924450044
Niban2	0.376383137151167	9.94047879704734	2.54392351521433	0.0189666362993885	0.156879076987965	-3.58379056085187
Tle4	0.459483438304147	11.6581606050355	2.5428003904968	0.0190128965153595	0.157180479715046	-3.58600257695765
Ccdc102a	-0.65123077092604	6.61419470282318	-2.5412926670753	0.0190751642494273	0.157613837796636	-3.58897128258304
D030056L22Rik	0.408956481532803	11.4277599168981	2.54038660489922	0.0191126757816884	0.157760895248026	-3.59075488463151
Or5o1	0.516748982383683	4.9167167401415	2.54058822125716	0.0191043227634335	0.157760895248026	-3.59035802683459
