"gene_symbol","trend_slope","trend_FDR","log2FC_100LD50_vs_TX91","FDR_100LD50_vs_TX91","log2FC_TX91_vs_Sham","FDR_TX91_vs_Sham","meanExpr_TX91","pass_step5","notes"
"Adam4",-0.389251359284707,0.0558622573523792,-1.4174920128562,0.0197457360868797,-0.0895527103820868,0.958488601356108,6.73849355930277,TRUE,""
"Csad",-0.388582900556855,0.0346224367311541,-1.26481722121204,0.00607195662299349,-0.848538806896085,0.130548418947525,7.52375695272847,TRUE,""
"Apln",-0.388021425531387,0.031641423128708,-1.20069228793145,0.0221288150448854,-0.0822083171467325,0.954546411569644,6.3759233817897,TRUE,""
"Srsf10",-0.387695187623818,0.00425535162649211,-1.14118270727142,0.00353428613900486,-0.450710227477026,0.439020375032872,9.14553708689556,TRUE,""
"Lbr",-0.387448756924576,0.0259054017442993,-1.30681184050693,0.00275575079506747,-0.075482037534897,0.947445668967542,12.1167015763883,TRUE,""
"F5",-0.386227613078958,0.0329830176576819,-1.25884794722754,0.00907865676051728,-0.558707623942913,0.440308633042798,6.40784094901413,TRUE,""
"Camk1d",-0.385061519752619,0.0186016176910533,-1.21947671111991,0.00921212464422517,0.202694992519453,0.845540874111098,7.12738110908597,TRUE,""
"Bcl2l13",-0.384019862481384,0.0172493846632525,-1.28554663511861,0.00265701088800317,-0.202036070748878,0.82749967860236,7.78997738374498,TRUE,""
"Evi5",-0.383607791132669,0.00166055093728133,-1.14263020151289,0.000826454386038366,-0.274712150443884,0.63832782006165,10.4171783965362,TRUE,""
"E2f2",-0.383439178920355,0.00204335557640452,-1.22308017220585,0.000211340138707327,-0.153836135915331,0.817762783623587,11.0625803394646,TRUE,""
"Tns4",-0.383013291263312,0.0177259994408727,-1.12210744780209,0.0115329459998659,-0.272767780114132,0.753386435689555,7.99940671175344,TRUE,""
"Akap9",-0.382072039505516,0.00636598652506093,-1.24859971021221,0.000593266323608656,-0.467439885917496,0.338274061270039,7.98089687460516,TRUE,""
"Ccdc125",-0.38200034131894,0.064995749998505,-1.27830725655952,0.00789660481260303,0.194089599612683,0.855601470790715,7.24442290355871,TRUE,""
"Selenbp2",-0.380616490057808,0.0281207017069045,-1.14838565992148,0.0187761909235545,-0.0921810624594785,0.943870767172363,7.12790850670146,TRUE,""
"Spcs3",-0.380546435034702,0.00291872093262003,-1.25971990847335,0.000130863398337556,-0.255300494231481,0.62833249026623,9.42831408121996,TRUE,""
"Ndrg3",-0.380335399830058,0.0186454282519783,-1.15332190767572,0.0138122506852164,-0.49536720532968,0.501291361678939,6.87984969174345,TRUE,""
"Ctdspl",-0.379525331285973,0.0588049493602623,-1.21143457861925,0.0338720681911902,-0.480161801042962,0.631100814951449,7.22517910129554,TRUE,""
"Tmem176b",-0.378647328366064,0.00422751136212231,-1.2600322066748,0.000294676330864168,-0.265979323155902,0.647955477727649,10.3228550906637,TRUE,""
"Degs1",-0.377657397687047,0.000205351828855178,-1.07914205996395,3.68231166463547e-05,-0.164662490860881,0.700002485913444,11.5408912695257,TRUE,""
"Pcnx1",-0.376620406803699,0.0114594839380242,-1.08620331708607,0.00739501163998539,-0.506256725575834,0.389260587814286,7.22157099868875,TRUE,""
"Itga4",-0.376599743361102,0.00683061912978588,-1.30253311945551,0.000241155570832531,-0.29086993154176,0.606256123377737,9.4195189674582,TRUE,""
"Ssbp3",-0.374779201427557,0.0126178437041768,-1.02325379608128,0.0139905100777268,-0.601826341322822,0.286897414901856,7.90574397441438,TRUE,""
"Cyp4f16",-0.373232584985238,0.00133125972570625,-1.14020192254278,0.00042608184156346,-0.0458042547963213,0.957607769097711,10.3848360664524,TRUE,""
"Acss2",-0.372227943422251,0.0303314658370444,-1.39533524201317,0.000381839355987276,0.181889156160628,0.824144373173517,8.75793325286078,TRUE,""
"Aco1",-0.371852655355215,0.00133497967295653,-1.05126885040282,0.000577074620379246,-0.248578918892981,0.626091056184897,8.78969238406363,TRUE,""
"Ccdc85b",-0.370188274221553,0.044010593012212,-1.18449779901214,0.018194816998123,0.0723931150087331,0.959417495295468,7.46919949883778,TRUE,""
"Atp1a3",-0.369843901936122,0.0723851645409368,-1.23933319210273,0.0280513795888594,-0.384311824133653,0.717676195261185,6.61786451373928,TRUE,""
"Nme3",-0.369679794086969,0.0387970318258136,-1.17797299203938,0.0195561533321075,0.00468869694552421,0.998359655855729,7.02693953269457,TRUE,""
"Sptlc2",-0.36922556490488,0.0886304911509301,-1.39425522649156,0.00271866389432928,-0.118858819599146,0.916495769483825,7.61789340327388,TRUE,""
"Serpinb1c",-0.368833068876926,0.0620379174837413,-1.43198021349384,0.00153336075191128,0.947078888926111,0.0624079130388661,6.23663415938209,TRUE,""
"Rasgrp4",-0.368528296086973,0.00984523427091458,-1.21368753491311,0.000795743980518422,-0.611855818642578,0.160404708048525,8.65714687300251,TRUE,""
"Fam43a",-0.368144453177091,0.0060324827558915,-1.2052482077422,0.000858367060583027,-0.0394231883904155,0.969398813142979,9.95361345909687,TRUE,""
"Trip6",-0.366696616275261,0.0331145866534591,-1.38642979715428,0.000921443400821323,0.588165323812115,0.283035187787231,8.30092110126202,TRUE,""
"Tdrd3",-0.365844348153096,0.0194029303336897,-1.09751037183941,0.00774830994422872,-0.592037972834357,0.288482274872363,7.58539051035437,TRUE,""
"Atp2a3",-0.364788581602684,0.0111511747595868,-1.30132404064996,0.000329511758035731,-0.150109828035973,0.842037607270462,11.2364995750065,TRUE,""
"Atp10d",-0.364266573410164,0.00229374897646127,-1.15353898462477,0.00042608184156346,-0.261300965756586,0.632735632186895,8.64240651477981,TRUE,""
"Idi1",-0.363856466234468,0.00750580556847114,-1.26161882243968,0.000353195917202169,-0.0526194675597029,0.95380510957801,10.7516991053176,TRUE,""
"Zhx1",-0.363773666472263,0.0126585399183543,-1.00540096337284,0.0141957588579888,-0.624149537645943,0.25267621691198,8.43676853648154,TRUE,""
"Tmem109",-0.362339282809966,0.0040188302554603,-1.1808321688745,0.000462308756140218,-0.37841165951667,0.42939684295962,8.87566143812901,TRUE,""
"Rflnb",-0.361564330190126,0.0293364794549109,-1.08104235592273,0.0461594890995192,-0.111657823224925,0.938339761387724,7.25714128489355,TRUE,""
"Septin6",-0.36149417120442,0.0368941680601089,-1.19177729570369,0.00922750005152095,-0.814213955545601,0.153645178372228,7.9372381503749,TRUE,""
"Padi2",-0.359922877897271,0.00113909015392481,-1.09095010613774,0.000433593965706019,0.130866320983355,0.839960440726749,11.2099712236353,TRUE,""
"Slc26a6",-0.359644360426317,0.0368941680601089,-1.18605890198236,0.0174014997833634,-0.312673497966353,0.748499940904106,6.43202434632596,TRUE,""
"St3gal2",-0.35928112200994,0.0511487475619611,-1.24631472981631,0.00441130159973786,-0.269609461333836,0.751459348985209,7.45790088578724,TRUE,""
"Klf4",-0.359092991592089,0.00057487888102,-1.05527658468232,0.000169375487164384,-0.339068566032402,0.354322602316199,10.4348412804562,TRUE,""
"Abca7",-0.358433708291224,0.013501871585739,-1.27912399263184,0.000431576432905282,-0.277573774157581,0.654095732513194,9.5993176199798,TRUE,""
"Gdpd3",-0.357734482913016,0.0106950878339653,-0.928411748975766,0.0035473573787841,-0.676508242448081,0.0624206257328713,9.0292433091284,TRUE,""
"Trps1",-0.357448783703961,0.0126585399183543,-1.08561786859504,0.00436442373953521,-0.473865334788337,0.388598712642394,8.59939622147571,TRUE,""
"Dusp18",-0.355191415731352,0.0247017300617709,-1.13703284748486,0.0020571709655404,-0.317959431134115,0.608124500118556,6.15061269105386,TRUE,""
"Rbpms",-0.355162182451244,0.00219962849062806,-1.09373005703392,0.00273135702466877,-0.69227755377562,0.108867470603243,9.68971899209347,TRUE,""
"Ripor2",-0.353305296802403,0.078146650727951,-1.2691214048794,0.00505544245651299,0.325268035952782,0.70006101408061,10.2645290982746,TRUE,""
"Aldh2",-0.352764813144588,0.00389947018610527,-1.16394551545408,0.0007920108708207,-0.12127292071037,0.873956609067671,10.9919375148194,TRUE,""
"Hlcs",-0.352273532676633,0.0966387853602906,-1.27468915139015,0.00659617774428646,-0.502953522581381,0.489884794535801,8.2218192780179,TRUE,""
"Cfhr4",-0.35216320629725,0.0862860976998174,-1.26461447560008,0.0187761909235545,-0.372939488215048,0.713921843484258,6.4209581656554,TRUE,""
"Abtb1",-0.351939687172246,0.0318343886548358,-1.11815237632894,0.0133618550448133,-0.572025648047781,0.381056583241745,7.3054114978812,TRUE,""
"Mmgt1",-0.351611794623518,0.00906666668525825,-1.02196844059793,0.00544580183441987,-0.303118279887864,0.639922113728908,7.77388900002045,TRUE,""
"Klhl5",-0.350060709783011,0.0324981524461824,-1.04071530652443,0.0236429175565396,0.152737167253187,0.887834070678303,6.65228353297936,TRUE,""
"Fam89b",-0.348899931615032,0.00515229901110205,-1.10244289153984,0.000826219839425458,0.126773955930371,0.858322553218604,9.83537933594733,TRUE,""
"Cep78",-0.34887529357266,0.0716705387040737,-0.980130139868784,0.0433545391295337,-0.23344933216036,0.826234575154185,6.24928685866058,TRUE,""
"Dicer1",-0.348500662217648,0.00612247918577372,-1.03231669814239,0.00338807251941672,-0.439326400628099,0.383641219028504,8.15938874797686,TRUE,""
"Ear1",-0.348176298721883,0.00718527660944718,-1.06444455940759,0.00249964620415854,-0.295330232651615,0.625506448042361,10.8932256843274,TRUE,""
"Gfer",-0.34814415550299,0.0293756887105785,-1.02648609424635,0.0227533673738652,-0.0567888930488616,0.96562572418518,7.0494745372697,TRUE,""
"Fam174c",-0.346903965787589,0.0275190217314839,-1.03019716989501,0.0218970006577047,-0.339258463272318,0.680723828412555,7.20614735668957,TRUE,""
"D16Ertd472e",-0.346582493006322,0.0614409357083887,-1.27073938365711,0.00276935078292374,0.101609577678731,0.924660795997116,8.60460945003024,TRUE,""
"Lman2",-0.34603672719575,0.00489260298311701,-0.998663309650709,0.00230778523610118,-0.148561008149928,0.835376893287486,9.50684601457148,TRUE,""
"Ctps2",-0.345816615555131,0.0644290974638161,-1.21149143468671,0.0225088546382563,-1.13765748277871,0.062342579356963,6.75428013614221,TRUE,""
"Hopx",-0.3451315994809,0.00904784576295795,-1.14764238878142,0.00126498315980169,0.123541952711548,0.87657206749823,9.60375186602418,TRUE,""
"Vps13b",-0.344974677245944,0.0057972419721901,-1.16298681037318,0.000695397872524323,-0.572966601877214,0.16477440814826,8.83778831992277,TRUE,""
"Tmem43",-0.344553105394263,0.00319618977684533,-1.01328617385592,0.00244642305571996,-0.120101080348988,0.872734773544571,10.2565309325527,TRUE,""
"Acsl3",-0.344281137548403,0.0100676885296409,-1.00653789263337,0.00674888405028082,0.168152115671121,0.838727624879167,7.29623992899908,TRUE,""
"D030029J20Rik",-0.343663258045883,0.034864634061137,-1.13718295308418,0.00929097921668436,-0.886615558427406,0.0838984648575674,8.24937731794135,TRUE,""
"Man1a",-0.343068744911726,0.0550818146724263,-1.15847025904127,0.0106132441247278,-0.264863318731448,0.770585410180557,7.41903381204489,TRUE,""
"Sft2d2",-0.342886284378374,0.00328859103465359,-1.1659617093547,0.000123883662867399,-0.457333596831059,0.196612415349486,10.7071329295114,TRUE,""
"Ak3",-0.342197258399704,0.00109190409283035,-1.08211963895327,0.00036972349226864,-0.143794397091609,0.818568683091125,10.1521976012821,TRUE,""
"Ear4",-0.342060632334453,0.0417354039288908,-1.07861809511777,0.0134952203937068,-0.482880608397529,0.473420261816452,10.3454259892246,TRUE,""
"Mboat1",-0.34090141676091,0.021850904144845,-1.14033663192274,0.00332847284897366,-0.357785839199133,0.575750817182382,8.34706489828026,TRUE,""
"Ipo7",-0.340840896465783,0.0340408050505998,-1.00971122007492,0.0157308736090542,-0.14225977186281,0.884933311570765,7.28655294278128,TRUE,""
"Emb",-0.34008299206796,0.00657359429455544,-1.20363894688292,0.000106753463964756,-0.356894800644803,0.378549253195297,11.5413817861554,TRUE,""
"Metap1d",-0.33944999915351,0.0878156209021298,-1.22093428806028,0.0124326720995564,-0.479286225066617,0.54505425432366,7.2530200574315,TRUE,""
"6430548M08Rik",-0.339441615503431,0.0106514033089872,-1.1024420942734,0.00112632121727281,-0.523961667241762,0.218845477968293,10.4013437590981,TRUE,""
"Arhgef37",-0.3394053353751,0.0422676002002705,-1.2161312848439,0.00198539946210426,-0.206352206228303,0.800191883513691,8.18717453787003,TRUE,""
"Ap3m1",-0.339223907284368,0.00803165039548306,-1.16894983208829,0.000377534026701677,-0.221589121256187,0.705456965989237,9.16508835125797,TRUE,""
"Mef2c",-0.339186151673604,0.00528555157866046,-1.08555979689943,0.00117975535904055,-0.524776864266096,0.211228671073041,9.79064294639256,TRUE,""
"Dhcr24",-0.338393813515675,0.0623841387817421,-1.19614610983692,0.0215971732094372,0.800530920672371,0.244033711286008,6.34425417085785,TRUE,""
"Golim4",-0.337687550062415,0.0126585399183543,-1.10076832933526,0.00231255470115054,-0.505835075973069,0.294536635118711,8.06464027095751,TRUE,""
"Kpnb1",-0.337154426638945,0.000858486096526582,-0.925615796338228,0.000270817900519295,-0.478854699789608,0.086501566074362,9.58194053212681,TRUE,""
"Cbr2",-0.336739884846638,0.0624741781027604,-1.1409225283822,0.0344905189442204,0.21236756129008,0.858848060037391,6.13018441738296,TRUE,""
"Mapk8",-0.336603786163631,0.00192863835056114,-0.950726644859455,0.000698834575714473,-0.556550281229473,0.0765378982696398,8.40030604109017,TRUE,""
"Sqle",-0.336533502928856,0.0603219052305528,-1.26816474972441,0.00138548576823666,-0.204465161915826,0.803192002218007,8.31816076727738,TRUE,""
"Setx",-0.336387644857989,0.00166055093728133,-0.945759232638022,0.000825964595829132,-0.257517401571407,0.567035015914929,10.0919182596946,TRUE,""
"Lima1",-0.336305433155076,0.0474309779828055,-1.24860592737211,0.000775925477048752,-0.488047513954047,0.326501333544238,8.36816121146765,TRUE,""
"Iqgap2",-0.335799222864168,0.00917950204158656,-1.08111478300874,0.00176796615247142,-0.0906921431873258,0.913160400145561,11.481526401334,TRUE,""
"Bcr",-0.335183361752264,0.0180463515806125,-1.07288605755569,0.00810644784172544,-0.107733410803708,0.913404842909882,6.77018518571484,TRUE,""
"Smarca2",-0.334234844701969,0.00147510787706703,-0.961785386750275,0.00105063110114764,-0.595041460869055,0.0713852271578819,11.9849011090821,TRUE,""
"Ear3",-0.334137704938448,0.040556523747738,-1.09203978303431,0.0105476040582373,-0.201635067419806,0.830725376997221,9.69044925529278,TRUE,""
"Il17ra",-0.334103934270556,0.00917950204158656,-1.14186949756223,0.000488068892707285,-0.353680198645803,0.455238490121348,9.53987119305685,TRUE,""
"Clec2i",-0.333919365324897,0.0164333214653501,-0.983084065627642,0.00614353229980873,-0.518132596154677,0.283891170119822,8.46111240885327,TRUE,""
"Tnnt3",-0.333541910219271,0.0947022795936377,-1.24365574476517,0.0119828261940794,0.635073481498974,0.372565221440131,6.31598191557827,TRUE,""
"Cfap74",-0.333455094097883,0.0479173322972358,-1.00884853800981,0.038515934059089,0.147293571063386,0.897478282344416,7.029090053961,TRUE,""
"Hfe",-0.333150611250492,0.0149914571551587,-1.01279494406392,0.0135180621323839,-0.171640908245372,0.850309486405788,8.90523354885534,TRUE,""
"Asap1",-0.332953240606164,0.0205734758532306,-1.16115907055794,0.000807903800335202,-0.191035362516489,0.777822847362599,9.67399430045623,TRUE,""
"Lpgat1",-0.33248975832588,0.000600307057742203,-0.990038802666447,0.000162219157945306,-0.415851906820993,0.170635084281403,10.2229349775313,TRUE,""
"Klhl2",-0.332311925255983,0.0206178939745186,-0.961300864604914,0.0161986233112761,0.217771735906103,0.794060866759837,8.29449624371457,TRUE,""
"Xpr1",-0.332309649420207,0.00425535162649211,-0.958356866773894,0.00189847125138718,-0.49281101277835,0.206814648966615,9.90698823960016,TRUE,""
"Rere",-0.332151518603005,0.0172764002178359,-1.07426554262534,0.00274925770027993,-0.151405509337746,0.847777227338494,11.4801640590879,TRUE,""
"Rassf3",-0.331784811339235,0.000503729485563881,-0.963223299900889,0.000167519918246658,-0.310598774402589,0.352058114259282,11.4758635494974,TRUE,""
"Arhgap23",-0.331093098991593,0.0164150701033994,-1.01824142954539,0.00951406288317722,-0.401299893146513,0.520263267509919,7.984419831639,TRUE,""
"Cd37",-0.331042790606686,0.0335205386147049,-1.06143860667443,0.0116375061437364,-0.682170191183232,0.210258603664355,8.55354660437886,TRUE,""
"Map3k4",-0.330388447999981,0.0186168943248904,-1.05398927243654,0.0111280333545294,0.120027283406757,0.904511755086549,7.17263629944969,TRUE,""
"Foxred2",-0.328964777741958,0.0546374248188048,-0.855227017648502,0.00117966601087467,-0.127861443027932,0.820297644532982,9.2783545777876,TRUE,""
"Csgalnact2",-0.328654386553868,0.00803165039548306,-0.962997439900288,0.00708516760893815,-0.244009237132394,0.71761209774309,10.5556768896669,TRUE,""
"Mki67",-0.328567149614551,0.0456058853891219,-1.01712954754287,0.0150752980475707,-0.448132634728663,0.493348766637943,7.43709888993114,TRUE,""
"Ear10",-0.328464053356631,0.0314331711333045,-1.05203084022885,0.0110430639575737,-0.541444202684399,0.357773447492972,9.47247486179112,TRUE,""
"Unc119b",-0.327386156933528,0.0190419851403417,-0.987251673824474,0.0110197897876396,-0.512477477944954,0.352058114259282,7.87453149947297,TRUE,""
"Brd3",-0.327371766341051,0.00158730335882844,-0.872106466387416,0.000709058429945468,-0.518169492249106,0.0709854910222231,10.9060344522222,TRUE,""
"Zfp706",-0.327004012646624,0.0400572664436566,-0.973358672273744,0.0464707540188647,-0.828259669421492,0.175926378683254,6.33977752204336,TRUE,""
"Ccnd3",-0.326859821987676,0.010083078773959,-1.13455927488309,0.000664142555632951,0.0527886514540601,0.951153111101562,12.0296491091023,TRUE,""
"Rala",-0.326622999836732,0.0551961761828814,-0.915739201774148,0.0225172948726265,-0.289934752834085,0.699978120604625,7.52685742232689,TRUE,""
"Cyp27a1",-0.326289550731448,0.00921874433918824,-1.11033869543395,0.000593266323608656,-0.413760943544679,0.341823997107634,9.98214628662606,TRUE,""
"Fry",-0.326164117662867,0.0138697177391845,-1.03000013219568,0.00771345699783183,-0.377313117679764,0.546428324440158,10.4136183793232,TRUE,""
"Hsd17b4",-0.324827024160397,0.00601374729150112,-1.09340639471823,0.000827613108419243,-0.245184998524687,0.66903658060215,9.1809656273929,TRUE,""
"Ugt1a2",-0.323532225528646,0.0049461093575777,-1.0884143297539,0.000194355271264382,0.19311725338177,0.704169278983356,11.282465050423,TRUE,""
"Mtap",-0.321802312391318,0.00741645834430989,-0.954132428098583,0.00473520227267343,-0.165290001381644,0.823264292038817,8.66811515911929,TRUE,""
"Fam117b",-0.321278185560927,0.00694330601435383,-0.872069605419149,0.0116375061437364,-0.410897831643247,0.426527262250541,11.2743692663541,TRUE,""
"Nr4a1",-0.321003524732963,0.00276146377789292,-0.955670170088373,0.00132169282694957,-0.233587512181106,0.653595647769122,10.8305846067537,TRUE,""
"Calhm2",-0.31992562766688,0.0976792557194476,-0.97726062861426,0.0496924793188566,-0.10182862761463,0.938339761387724,7.64441806727541,TRUE,""
"Ap2a2",-0.319009720958009,0.0221295070371066,-1.12270822942701,0.000950174785734264,-0.205384902544726,0.749036685017609,8.53302870834302,TRUE,""
"Tnfrsf21",-0.318899500663444,0.0371398988471326,-0.967985613117696,0.019379688827805,-0.0853110204842551,0.938339761387724,11.5197754596533,TRUE,""
"B3galnt2",-0.31887090201827,0.0130956605053324,-0.904994733560991,0.00830194719462017,-0.21193746507687,0.751895079145084,7.82143414829276,TRUE,""
"Syk",-0.318280424643375,0.00128305718050845,-1.0026838352364,0.000623527447906091,-0.0582375522731517,0.938339761387724,9.05396717341948,TRUE,""
"Slc4a7",-0.318240042327892,0.0644290974638161,-0.954390846222502,0.0473922124879795,0.0176501198859986,0.992524007829322,7.31207012916403,TRUE,""
"Ear2",-0.318211834067193,0.054619908634667,-0.972145110560319,0.0294296523915536,-0.476934793043258,0.491424216462828,10.9128887114497,TRUE,""
"Mrpl57",-0.318168174327455,0.0498974911616636,-0.906959450113755,0.0448248735610655,-0.270443371594021,0.759848880087738,7.87675728259768,TRUE,""
"Plxdc1",-0.31795503605419,0.00487631724649358,-1.05493711186762,0.000376703172176472,-0.251923115817329,0.59798138679552,8.89763878038969,TRUE,""
"Smim13",-0.317911201713205,0.00259389592806958,-0.988221644871953,0.00051260323575121,-0.395696056639663,0.280808974509749,8.94687677614875,TRUE,""
"Pex26",-0.317333525094427,0.0185551730293943,-1.06125733211403,0.00279103107322899,-0.357927739222168,0.520263267509919,8.06116082785695,TRUE,""
"Wdr3",-0.317302642717097,0.00123834802995872,-0.933872576505719,0.000382138570836392,-0.428705854501329,0.170635084281403,9.45066587980169,TRUE,""
"Tceanc2",-0.317219930450211,0.0124476099710975,-0.915088664877929,0.00773904193279304,-0.523430706606842,0.250615851170782,7.90225606758602,TRUE,""
"Galnt10",-0.317001014559747,0.0214425197991526,-0.995295594197163,0.0102275557415999,-0.129701955664292,0.88683166654604,8.20625906559118,TRUE,""
"Chml",-0.316232840476773,0.0180463515806125,-0.925939996450167,0.0307767097198207,-0.520137866939621,0.405928455229626,7.96886977738956,TRUE,""
"Dock8",-0.315731944123724,0.00425535162649211,-1.06725316088165,9.42369285607925e-05,0.252759776142293,0.517934264225544,10.3379780273028,TRUE,""
"Prps2",-0.314638111220843,0.0128582585302547,-0.990356623459725,0.00556536612686646,-0.19771019435132,0.78704692720699,8.48567081402875,TRUE,""
"Arhgap26",-0.313808298433761,0.0987603243263735,-1.20818218316499,0.00379387596324021,0.043189010457203,0.972156242302878,10.1297181045109,TRUE,""
"Kmt5c",-0.313791711494712,0.0328853928852944,-1.00617245342393,0.00573772238090321,-0.630998505671714,0.16477440814826,7.92838743127537,TRUE,""
"Cyb5r1",-0.312281599825298,0.00223294194192234,-0.897390427014694,0.00121771080193433,-0.181970658557574,0.721998816143618,9.7775008311828,TRUE,""
"Me2",-0.310468260395179,0.0166305501402206,-1.12043796094599,0.000363639149775333,-0.136587195521553,0.835540767893291,10.2550405723625,TRUE,""
"Reep5",-0.31004538281173,0.000964584495981308,-0.881744490495363,0.000603465423611919,-0.132095435067111,0.799980179102407,10.1325139662877,TRUE,""
"Tmem81",-0.309191372895534,0.0830608841161022,-1.06916203681625,0.0274332519361499,-0.13926743658509,0.904827881852335,6.44206345979363,TRUE,""
"G6pc3",-0.307840542224209,0.0479634911837153,-0.987650244044652,0.0321298823348012,-0.0438888081740973,0.975757100426721,6.32896551022903,TRUE,""
"Chd9",-0.307810206837881,0.00783260978070027,-0.895980974198169,0.0130472976835158,-0.0690408437863237,0.942429687093244,9.25510549729789,TRUE,""
"Arl2bp",-0.30764776897069,0.0484839420416493,-0.904291160739919,0.038515934059089,-0.0665493580732459,0.955429408795115,7.06502216263589,TRUE,""
"Stk38",-0.306351396613606,0.00646725567716764,-0.822350713046125,0.00473520227267343,-0.0160304716664044,0.987870376154608,10.0963614300483,TRUE,""
"Poglut2",-0.30517333695438,0.0196734418811336,-0.889039962315879,0.0131657886512681,-0.14078236893295,0.859859199596937,8.23570553378311,TRUE,""
"Abcb7",-0.304122650124593,0.00105829249187764,-0.915098036609407,0.000279773179517157,-0.323700175156608,0.322897580474408,10.7968432795196,TRUE,""
"Pnpla1",-0.302840999044971,0.0795630544620232,-1.04259847944315,0.0452976545317444,0.352450858476731,0.719020846699108,6.60925387230751,TRUE,""
"Gtf2i",-0.302455856882186,0.0408555765879274,-0.858025130167163,0.0252351409701719,-0.736920129134973,0.108680785938276,8.29548168203504,TRUE,""
"Ncbp2",-0.302139283989672,0.0159733085923323,-0.899075983932434,0.00713585497075351,-0.167243653015964,0.818404567331789,7.99638756879991,TRUE,""
"Sulf2",-0.302088104279196,0.0795630544620232,-1.18505934694379,0.00173966448661918,-0.314126135074503,0.629369422071266,8.78081993397456,TRUE,""
"Rap1gap2",-0.301909293557517,0.00308781013462168,-0.947118362040344,0.00110634196386497,-0.221320908438265,0.665013322930674,10.3997545371415,TRUE,""
"Usp24",-0.300570539517534,0.0261348707861942,-0.859773110281852,0.0127978394699424,-0.372637878777757,0.489364020713336,7.9977651077368,TRUE,""
"Ppp1r12a",-0.300010575435005,0.0152233428123987,-0.991487104541932,0.00333807119437845,-0.0709815590822007,0.936773664441597,9.07206806657022,TRUE,""
"Kctd12",-0.299955815334624,0.00409040554380746,-0.961277898903965,0.000799942566357628,-0.443576462101831,0.214400998326106,11.052064435472,TRUE,""
"Itgal",-0.29918438851074,0.04059578545202,-1.06453845101816,0.0038110521310105,-0.404461975374554,0.469926843932686,8.53398640498902,TRUE,""
"Tlnrd1",-0.298962447997674,0.0493967488139875,-0.784461554574997,0.0477058128693289,0.247873559606107,0.74471326516503,7.18112399666205,TRUE,""
"Aacs",-0.298808165272354,0.0690887877671236,-0.947832127266484,0.0266827834617333,0.0486244963299942,0.96899387052498,7.13963263331622,TRUE,""
"Btbd10",-0.298369959923,0.019912790124554,-0.822089055449622,0.0193817143949736,-0.0230738950759388,0.985896174196201,8.82025729543502,TRUE,""
"Elmo2",-0.298000878103128,0.0328858265168419,-0.960925989690395,0.010403861511015,-0.776617889092566,0.075979722217935,7.5379576313386,TRUE,""
"Dna2",-0.297427327521078,0.0049461093575777,-0.859439491919812,0.00322194997558861,-0.107226917224667,0.868114237919219,10.85869833676,TRUE,""
"Glrx5",-0.297191349836991,0.0220763973752896,-0.846358924835606,0.0255115059371916,0.228605131995112,0.758686765246007,7.87594301590673,TRUE,""
"Cd2ap",-0.297112459748012,0.0315743788762701,-1.06636486517678,0.00252721294812465,-0.214660850850112,0.751895079145084,8.42075411802792,TRUE,""
"Ndrg1",-0.296489492844761,0.0116884233831984,-0.869373503759444,0.0185579844484126,-0.0430089563290768,0.968759212289615,10.0212335856059,TRUE,""
"Pkd1",-0.296487579659826,0.0421863512699713,-0.927625471204197,0.029938644013457,-0.30716586244494,0.70060803920306,7.31988167174083,TRUE,""
"Lmbrd1",-0.296308046376286,0.0505314227561693,-0.828856566516238,0.0492434125014038,-0.290780751236202,0.712174272434604,6.67133624585995,TRUE,""
"Slfn3",-0.295690817135622,0.0738463803088876,-0.977029250071895,0.0312424851485925,0.970612836940814,0.0620452424088775,6.17175235456149,TRUE,""
"Msmo1",-0.295343973233474,0.0205734758532306,-1.02203907329615,0.00386954414964378,-0.113494018595107,0.890430975045294,8.91904512485,TRUE,""
"Prmt3",-0.295214014141952,0.00125598806840295,-0.854082293416891,0.00027214884507403,-0.371240835936913,0.181387541819694,10.4855288872185,TRUE,""
"Sub1",-0.294685113955831,0.0467835746769901,-0.98080886096768,0.0153430539538389,0.12172302350987,0.898867218324546,7.14765746436565,TRUE,""
"Septin9",-0.293936690606552,0.027717747073354,-0.910874992819713,0.00910183035745285,-0.251805050350212,0.70060803920306,8.71109048675423,TRUE,""
"Hsph1",-0.293382645120183,0.0139838544363922,-0.840084619806273,0.012489838034682,-0.143937979465257,0.848070575090001,11.3703946981695,TRUE,""
"Adrb2",-0.293331626628805,0.0214402810325424,-0.935792452080939,0.0254790478460216,-0.334997162967547,0.655917952065011,10.4150112228314,TRUE,""
"Hook3",-0.29246694108129,0.0139838544363922,-0.789441568586042,0.027016735162928,-0.670262722693685,0.121663683564622,10.2064436105713,TRUE,""
"Kiz",-0.291391564501096,0.0525354404619566,-0.891058585979595,0.0262015322269528,-0.56194313394374,0.304360539064406,7.44339615302695,TRUE,""
"Cyb5a",-0.290937065728961,0.0590639556343142,-1.02113720914736,0.0038568399030052,-0.471200638261998,0.337602636947098,8.48389731153222,TRUE,""
"Cers5",-0.290624661480108,0.000890738721340172,-0.882201644956057,0.000755554207527273,-0.425959645628136,0.181387541819694,10.4582060424305,TRUE,""
"Prep",-0.290582550803245,0.0205323068170647,-0.980724472662548,0.00352455284597867,-0.174051021012044,0.807166722822697,9.72220955304693,TRUE,""
