gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
0610009L18Rik	-0.0180398655920344	4.69527827085687	-0.147777302904616	0.883881881040904	0.954338343443046	-7.36092323433738
0610030E20Rik	-0.0548422651275726	7.97876991196154	-0.364197667790949	0.719232148930189	0.875784429673438	-7.30340102720032
0610040B10Rik	-0.0558822628546654	4.98753686463379	-0.378575669641727	0.708678386660538	0.870239157206417	-7.29787224746542
1110002L01Rik	-0.488165459886106	5.38761232120257	-2.18642743158301	0.0398548301119817	0.189224727363473	-5.12214463957884
1110004F10Rik	-0.16439755528783	10.8823808478044	-1.36199701799701	0.187159506523584	0.459077647899385	-6.44504241436259
1110006O24Rik	-0.324041044600451	4.9745790758809	-2.18472241742371	0.0399954140617035	0.189575376130898	-5.12532482219562
1110020C17Rik	0.0357227039264822	4.88175644367099	0.233116964650034	0.817853601130411	0.921509327045121	-7.34401777545742
1110032F04Rik	0.0193929093895522	4.57208309227008	0.226995424626136	0.82255033017918	0.923702236041176	-7.34548163290807
1110038B12Rik	-0.0146507846559967	9.04580609338513	-0.0962813224438141	0.924180062119097	0.971782530334154	-7.36746644457925
1110038F14Rik	0.39847249577596	8.67939386622621	1.88168570986191	0.0733498460353692	0.27413781836921	-5.66389970943447
1110059E24Rik	-0.0766540243966576	9.04706276901276	-0.563499151007208	0.578867267569052	0.793628906046073	-7.20806446111309
1110059G10Rik	-0.188915028468217	6.27593967480278	-0.765605821072803	0.452151458607135	0.708992269521622	-7.07097525186527
1110065P20Rik	0.140716365362135	5.56693780953996	0.72725884844447	0.474834583615127	0.725901231162166	-7.10005135630706
1300002E11Rik	-0.122758153552094	6.66784103264596	-0.635389878355428	0.531812361452735	0.763313893493777	-7.16389643515578
1500009L16Rik	0.00388539353819284	4.61442188128738	0.0402674997116804	0.968247740766506	0.989019990155416	-7.37145035313372
1500011B03Rik	1.51200852919489	8.19386566971268	9.30346622055667	4.96865362645193e-09	5.13053556718471e-07	10.7024042803037
