gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
0610009L18Rik	0.13191128415119	4.72949863279831	0.868757896211006	0.39488408501362	0.78704692720699	-6.56590226024473
0610030E20Rik	0.0836467438024915	8.53755469014208	0.464222691915584	0.647305607344628	0.899941473727482	-6.83951129510384
0610040B10Rik	-0.161620065805493	5.01082206806343	-0.724478520210223	0.476835233787207	0.83418782970497	-6.68168527157438
1110002L01Rik	-0.525406423498769	5.38743131569456	-1.83772773127176	0.0804164967140797	0.431330283165345	-5.32670113744489
1110004F10Rik	-0.275182154704135	10.4884287540445	-1.8331722965511	0.0811157508536603	0.433185716520798	-5.33416489820931
1110006O24Rik	-0.0101917328478836	4.90763809354503	-0.0522233948162832	0.958848514823056	0.993922336486988	-6.94942597472828
1110020C17Rik	-0.0593300877442502	4.96614998352094	-0.262880450073513	0.795226562989274	0.949698471796179	-6.91501509075743
1110032F04Rik	0.110765942187864	4.55773403167807	1.06975453834984	0.296975602798891	0.717583406594724	-6.37246353250484
1110038B12Rik	-0.489556544290444	8.28284316597059	-2.21811564106312	0.037805863727697	0.297573595113448	-4.65962108048342
1110038F14Rik	0.113042010165605	8.68509963407542	0.591750085224436	0.560389223445453	0.8645335216891	-6.7705245482299
1110059E24Rik	0.190240850649172	8.76568970506596	1.0349947136894	0.312544017090435	0.728559115022373	-6.4085195454132
1110059G10Rik	-0.428912315249179	6.21073056912909	-1.14170373031881	0.266538562969679	0.695856593199435	-6.29446434346517
1110065P20Rik	-0.191241232140868	5.6257331165274	-0.680956527600885	0.503402822644912	0.844145509928333	-6.71270644767594
1300002E11Rik	0.384755534321023	5.10838601407877	1.63738239484401	0.116577140513881	0.506740123282091	-5.64194095477299
1500009L16Rik	-0.0957007597178885	4.61378614588804	-0.852308275595531	0.403741059982617	0.793651578592208	-6.58009466678799
1500011B03Rik	0.732550214045791	9.18224677792272	4.78969412135848	0.000100792545974523	0.00462230572585171	1.04592633643966
1500015A07Rik	-0.786536039533165	7.7056081215899	-3.37468655963992	0.00288855431137431	0.0603980251095232	-2.24414841895002
1600002D24Rik	-0.128926310254108	4.74881437816374	-0.81352338737106	0.425124402419875	0.807972372664912	-6.61255418462072
1600012H06Rik	-0.0554025858050267	8.66013643894725	-0.244303722773668	0.809387035437257	0.954617856387766	-6.91989265165252
1600012P17Rik	-0.11564370169637	4.6318923837563	-0.700416639341333	0.491420822581877	0.839197085210199	-6.69906226704345
1600014C10Rik	0.698253628652624	11.6090514650088	4.39692593893893	0.000255988067887212	0.0100173325832147	0.123954373403959
1600025M17Rik	-0.114453378907994	4.77070310139405	-0.721432813475982	0.478667283716453	0.835300805673319	-6.68391568271224
1700001F09Rik	0.199711219314205	4.89115374125973	1.11863092190941	0.276038482930247	0.704099561585127	-6.31996753624597
1700001J03Rik	0.132679515814351	4.81281355946092	0.585917462860346	0.564229247241888	0.867408954488437	-6.77403262866764
1700001J11Rik	-0.519738600264696	5.49056167575126	-1.81088322847887	0.0846139195673413	0.440308633042798	-5.37049126308807
1700001K23Rik	-0.724663412563393	5.22824539937832	-2.89115882591052	0.00878807187365967	0.129873582952837	-3.3077174912859
1700003F12Rik	-0.0356068372205529	4.93604501587472	-0.15454338914323	0.87866962526089	0.974415812012186	-6.93844647878206
1700003H04Rik	0.118623381008035	5.0023161840709	0.464791156797101	0.646905128037546	0.899941473727482	-6.83923988323952
1700007E05Rik	0.3134228962817	5.4652847210111	0.98786002366885	0.334563315119282	0.74427862748063	-6.45569250133672
1700008J07Rik	-0.38237744907161	4.84239977359846	-2.17626976719745	0.0411973317193266	0.310981241273163	-4.73697738935866
1700009N14Rik	0.282371100972563	4.78923814995448	1.6899750330154	0.105952002377256	0.487108912617156	-5.561826809855
1700010I14Rik	-0.143161868145753	4.76915291228316	-0.917385624103519	0.369445895195002	0.767985924400169	-6.5224778123463
1700012B07Rik	-0.151870649735891	4.67859951717743	-1.05847561648664	0.301965185151184	0.720814214218131	-6.38428018485044
