gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
0610009L18Rik	0.0920720104402533	4.74069955568444	0.841408983608707	0.408989380433321	0.779270837361345	-6.52821071386408
0610030E20Rik	-0.109260451615118	8.7708861680631	-0.710706949593444	0.484582061405526	0.818562476328402	-6.63029520437211
0610040B10Rik	-0.139664951656043	5.93471990582235	-0.5839240859606	0.565091009875484	0.860458720679015	-6.7135605198461
1110002L01Rik	-0.391701045512068	6.44160473747284	-1.8066336061057	0.0842386242230628	0.449862923153193	-5.31424654568293
1110004F10Rik	0.0672007346349752	10.7991028591337	0.520499965798158	0.607809163170589	0.877727040540086	-6.74927938121541
1110006O24Rik	-0.0809901001367965	5.4591414325174	-0.389489171492496	0.700583323995401	0.916680518357291	-6.81032845827606
1110020C17Rik	0.0771797024935872	4.90177713483338	0.597067431762227	0.556434732259269	0.855296998707252	-6.70566036223026
1110032F04Rik	0.348248816233647	6.07319418669176	1.33335148012883	0.195784417798735	0.61890768454844	-6.0043627908279
1110038B12Rik	0.315510200836718	8.80720996110176	1.74920564756014	0.0939114556972212	0.470144775863004	-5.40664895223339
1110038F14Rik	-0.0604051846458646	8.8024000138953	-0.35778260398341	0.723846765120742	0.925916338100529	-6.8225000632495
1110059E24Rik	-0.127981500446345	9.89254405091151	-0.82312290697848	0.419093352447536	0.785431979616254	-6.54346970482266
1110059G10Rik	-0.541970874982056	6.79367341738809	-2.16509189024193	0.0412644990519561	0.330054126599979	-4.6899423108429
1110065P20Rik	0.0999857691011259	5.26415609445	0.569553418976435	0.574634108937346	0.865407303080374	-6.7220031543635
1300002E11Rik	0.0232181464922308	6.9792771732018	0.09580156001039	0.924527929151689	0.9798734856018	-6.88373997171325
1500009L16Rik	0.652660844193217	5.65021230585942	3.05299359562794	0.00574144165376292	0.106110593150665	-2.86623080837503
1500011B03Rik	0.436587162042981	8.54626366102836	3.0294598355157	0.00606654549653968	0.109836041484296	-2.91842325544778
1500015A07Rik	-0.0672912782750248	8.89003960318135	-0.521899047098824	0.606850413530064	0.877610087395311	-6.74853457133657
1600002D24Rik	0.0438986060875135	4.71326180689102	0.538288155024726	0.5956735707546	0.873748998829539	-6.73966455073104
1600012H06Rik	0.014574636785782	7.86133819103463	0.0627801305963196	0.950497015310333	0.986330894050164	-6.88644620057763
1600012P17Rik	0.00585458354258761	4.64946926256681	0.0566226611373713	0.955346551947345	0.987486687356537	-6.88682620676926
1600014C10Rik	0.6846303740783	11.0237096372794	5.17683560477409	3.23232533015895e-05	0.00220141986847634	2.18192683022692
1600025M17Rik	-0.0545056772154393	4.81521917948022	-0.461540670380394	0.648850143191776	0.8945513430773	-6.77888838359668
1700001F09Rik	-0.256390542973522	4.85235228024082	-2.52136938784328	0.0192657231943303	0.222641828356316	-3.99869082627128
1700001J03Rik	0.126964883433876	4.85626645327569	0.920166543206516	0.367264792292508	0.754386186258477	-6.45891484938515
1700001J11Rik	-0.404934277758041	5.43338017666058	-2.39448939033494	0.0254035538563246	0.2583125028402	-4.25205017830165
1700001K23Rik	-0.952065933543728	6.18749226289322	-3.92245357471447	0.000706429147916554	0.023060891677053	-0.84968505221415
1700003F12Rik	0.139828926285561	4.77573398452262	1.29121698259771	0.209761731202251	0.631703686894009	-6.05741527794451
1700003H04Rik	0.223291811903877	4.97006140383917	0.988853305370372	0.333270090523214	0.732087263083178	-6.39380363252122
1700007E05Rik	-0.100350543390161	5.02132739882978	-0.721472185092178	0.478063830351578	0.816063524400278	-6.62250483273835
1700008J07Rik	-0.148938738491242	4.88118264993395	-1.24536321784364	0.225836118158161	0.645909054882302	-6.11348113348218
1700009N14Rik	0.285591128105227	4.79465252143326	2.67555820787678	0.0136700033789688	0.181868997573064	-3.6812293299227
1700010I14Rik	0.0517119438775469	4.9700118365889	0.309473217109662	0.759814755513789	0.939185946001342	-6.83908016709358
1700012B07Rik	0.203797743595626	4.85947684740633	1.8974851297567	0.0706949890592636	0.417056137078332	-5.16357666491672
1700012B09Rik	-0.366075486818223	4.80832604918095	-3.18931324055501	0.00416396749973778	0.0842532235566411	-2.56079975541367
1700013G24Rik	-0.134963955580824	4.64717579508138	-1.289407513348	0.210378855479501	0.632185521597087	-6.05966088047532
1700016L21Rik	0.044365665976444	4.79783128924024	0.361163204260949	0.721352886535559	0.925044957984227	-6.82125090791965
1700017B05Rik	0.0851880022159339	4.58203044057753	1.11036300605506	0.278590449733843	0.693335429636162	-6.26819142185092
1700017G19Rik	0.096798422255165	4.62994400389035	1.23063854630188	0.231192535522315	0.650211717058471	-6.13111170055547
1700017N19Rik	-0.0444374010416204	4.69846211577758	-0.524660220737435	0.604960382095068	0.87697880422142	-6.74705891894864
1700020L24Rik	0.0829086998666959	4.71241189050739	0.860798244640308	0.398446473659157	0.774169588238117	-6.51168782657566
1700022N22Rik	0.131404146728209	4.85174054428252	1.13829301554993	0.266996259128408	0.684819731947143	-6.23747271827728
1700024G13Rik	-0.0188129720283758	4.71898327181807	-0.184376771554055	0.85537268982769	0.961246785857994	-6.87092348402761
1700025G04Rik	0.913205496023886	6.51230100468527	3.49604518475994	0.00199775667131144	0.0503529063375428	-1.85678342388426
1700028K03Rik	-0.368372562263678	5.83421087726424	-1.72577766544239	0.098122630004692	0.480561868582073	-5.44369647302504
1700029E06Rik	-0.594040509014625	8.76684643898113	-3.96526740787291	0.000635922826346707	0.0211160681238155	-0.747268309979612
1700029F12Rik	-0.0693500689220845	5.28558910209484	-0.29012502592345	0.774382611281761	0.94368992597757	-6.8450531364201
1700029H14Rik	-0.266428117336562	5.00734143481394	-1.97005939894833	0.0612851705623603	0.395803385545027	-5.03940614290744
1700029M20Rik	-0.258834394930812	4.72162829265763	-2.62838505643035	0.0151948193400455	0.195042979926884	-3.77941074242271
1700030C10Rik	0.0156722340070352	7.1223573735218	0.0736158225562076	0.941967846756055	0.983714640002741	-6.88568234641916
1700030J22Rik	-0.00681357909554747	5.02827659406465	-0.0434726131212503	0.965709016288252	0.990399385216806	-6.88750656066106
1700030K09Rik	-0.427675916639163	7.624351193432	-2.09454825164297	0.0477016645690741	0.354467048681506	-4.81890577184264
