gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
0610009L18Rik	0.0728155558423218	4.69527827085687	0.471561799417533	0.641942404884551	0.999999999999992	-6.48582077115495
0610030E20Rik	0.0328465646054497	7.97876991196154	0.172445449574037	0.86468421266829	0.999999999999992	-6.5841620111123
0610040B10Rik	-0.226881364726247	4.98753686463379	-1.21511546978533	0.237367190598042	0.999999999999992	-5.86630982271861
1110002L01Rik	-0.281005743249843	5.38761232120257	-0.995000329764447	0.330693273140498	0.999999999999992	-6.10247116844355
1110004F10Rik	-0.147702291510658	10.8823808478044	-0.967404367155234	0.343992035729531	0.999999999999992	-6.12907872402997
1110006O24Rik	-0.19148104340981	4.9745790758809	-1.0206152082629	0.31867168108401	0.999999999999992	-6.07716420292834
1110020C17Rik	-0.180106164474721	4.88175644367099	-0.929176338209261	0.363010614850787	0.999999999999992	-6.16480284173617
1110032F04Rik	-0.0250964617761102	4.57208309227008	-0.232234448215275	0.818530281555218	0.999999999999992	-6.57176140156911
1110038B12Rik	0.155508027827933	9.04580609338513	0.807930464165965	0.427891610336646	0.999999999999992	-6.26924663435996
1110038F14Rik	-0.207779553079906	8.67939386622621	-0.775696002345067	0.446293446721993	0.999999999999992	-6.29471154037907
1110059E24Rik	-0.167869329922111	9.04706276901276	-0.975595236222239	0.340007134013908	0.999999999999992	-6.12125260324865
1110059G10Rik	-0.17886588338256	6.27593967480278	-0.573068106859568	0.572484773177376	0.999999999999992	-6.43206251108432
1110065P20Rik	0.363334075712054	5.56693780953996	1.48453535235188	0.152036830786317	0.999999999999992	-5.52247890857925
1300002E11Rik	-0.0531283121547137	6.66784103264596	-0.217398214296708	0.829927407306447	0.999999999999992	-6.57517894136248
1500009L16Rik	-0.0181042338912061	4.61442188128738	-0.148333693596692	0.883448024693129	0.999999999999992	-6.58812907857295
1500011B03Rik	0.79302063183216	8.19386566971268	3.85758086848588	0.000869049170181145	0.106993322836532	-0.811842779607436
1500015A07Rik	0.028217415192672	7.35961062317325	0.10824099885464	0.91479829368279	0.999999999999992	-6.59340741377322
1600002D24Rik	0.0420831324019657	4.73566010148352	0.27193408826508	0.788241034878468	0.999999999999992	-6.56151377159713
1600012H06Rik	0.0433242338905746	8.73674878667394	0.198483491162842	0.8445130111705	0.999999999999992	-6.57921028234134
1600012P17Rik	0.0783399649487606	4.62887735198785	0.657518135672515	0.51775635084391	0.999999999999992	-6.37963063180556
1600014C10Rik	0.179075654081139	11.4523523197824	1.13038077464358	0.270645039170158	0.999999999999992	-5.96217482749221
1600025M17Rik	0.161966028747062	4.80056979512232	1.15366688404422	0.261175030263688	0.999999999999992	-5.93643766006448
1700001F09Rik	-0.0632748353597119	5.30944927301978	-0.270212760571069	0.789547637627734	0.999999999999992	-6.56199135358666
1700001J03Rik	-0.0184017753911547	4.98838641114658	-0.0801049759262795	0.936887319498495	0.999999999999992	-6.59612758046288
1700001J11Rik	-0.366774864915067	5.66135657161304	-1.33982727301268	0.194152726265082	0.999999999999992	-5.71435104701767
1700001K23Rik	0.0549461700593525	4.83583049453794	0.316774414735498	0.754439566272105	0.999999999999992	-6.54801297612328
1700003F12Rik	0.136144550486542	4.7803607847046	0.86368689340076	0.397198232760617	0.999999999999992	-6.22290455794797
1700003H04Rik	0.277004786749496	4.83402920269593	1.5141995350547	0.144393470356189	0.999999999999992	-5.48116122599506
1700007E05Rik	0.180424975505515	5.15432425103646	0.625491309923432	0.538166403117177	0.999999999999992	-6.40033196262971
1700008J07Rik	0.128309489365664	4.77719114151618	0.913104069537252	0.371213306392599	0.999999999999992	-6.17942598868074
1700009N14Rik	0.12397309758	4.76786524745665	0.837414211663764	0.411480488591258	0.999999999999992	-6.24510181262631
1700010I14Rik	0.0537910220369602	4.65332431088381	0.468023330698205	0.644430567533631	0.999999999999992	-6.48751059439908
