gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
0610009L18Rik	-0.238448416099578	4.92735043757888	-1.54421744330169	0.138519759282539	0.850871397111578	-5.26476911216104
0610030E20Rik	-0.144122888625953	8.1842180998108	-0.738659348094025	0.468862674394649	0.944256493755134	-6.13919014822563
0610040B10Rik	0.0694793772180837	6.51120710811674	0.216264241978793	0.831015437175085	0.989349300293086	-6.39055732890775
1110002L01Rik	0.13030033636152	5.92219298016255	0.539823276274336	0.59539617444054	0.961234835182296	-6.26647654372394
1110004F10Rik	0.0856499320870103	10.8904787756677	0.456939827328355	0.652735314435171	0.969831851794923	-6.30820299451153
1110006O24Rik	-0.220594099446181	5.31366625749229	-1.08368357489309	0.291649198999578	0.904110754766489	-5.83131436138202
1110020C17Rik	0.0119095677833299	4.81997522494267	0.101775435950853	0.919968344185289	0.995141942852394	-6.40916088177044
1110032F04Rik	0.0201654972833429	4.59258110374473	0.204785021536164	0.839850562367864	0.989349300293086	-6.39302472311998
1110038B12Rik	0.338565812888684	7.42759862435723	1.24762867728875	0.226860073077125	0.88856275593632	-5.64880519982143
1110038F14Rik	0.2473785746411	9.54719723512689	1.14560324515161	0.265747339373415	0.898648888155172	-5.76500488705489
1110059E24Rik	0.0225051836600478	8.96619728321123	0.113713274913932	0.910621164791261	0.995141942852394	-6.40784539697524
1110059G10Rik	-0.37633139870338	6.74008297186073	-0.909247757731277	0.374258940970562	0.928666473419096	-6.00033738748331
1110065P20Rik	0.350388296652515	5.48535251890164	1.50859731064958	0.147344182630377	0.859948517383817	-5.31434626211061
1300002E11Rik	-0.405053710242107	6.52807200201164	-1.41336358045282	0.173225694245197	0.873622370128406	-5.44237733644846
1500009L16Rik	0.127559359731007	7.74532218605523	0.405376713665724	0.689588931543881	0.974809679932678	-6.33073426394762
1500011B03Rik	0.857545086792249	7.96651353545891	3.39521419318294	0.00293419829951291	0.242071359709815	-1.80768930027673
1500015A07Rik	-0.268979260587093	8.7370765414947	-1.29806689464767	0.209324072701852	0.886463235390513	-5.5882517622789
1600002D24Rik	-0.0288565170980295	4.73268299855219	-0.260451682050626	0.797230516995336	0.986495417974726	-6.37981104729802
1600012H06Rik	0.16029502168753	8.42753482687443	0.75186514755328	0.461061240355113	0.942734384732244	-6.12940311792383
1600012P17Rik	-0.0939641728878966	4.62462445463581	-0.999927103491872	0.329524760729369	0.914158857133423	-5.91579836797209
1600014C10Rik	0.630125539754701	9.54743995473932	2.60981339402084	0.0169374262348854	0.544070045971616	-3.43593398748916
1600025M17Rik	-0.0872311699004493	4.76153000975418	-0.709352379353892	0.486454543891445	0.949230915181678	-6.16032395362765
1700001F09Rik	-0.109530411659721	4.76335454714594	-0.958669907101082	0.34939586693601	0.922772981845389	-5.95516637259147
1700001J03Rik	-0.272807922078671	5.11376651053025	-1.54419253093207	0.13852577436774	0.850871397111578	-5.26480410095863
1700001J11Rik	0.172304482665867	5.66818869325786	0.615927107929796	0.545025792797583	0.95576050823643	-6.22224706866775
1700001K23Rik	0.103167193079354	5.09610098374935	0.469412746170604	0.643951617735059	0.96773676464726	-6.30235652413961
1700003F12Rik	-0.0246141437822702	4.80712293590867	-0.15178222684256	0.880909281156182	0.995141942852394	-6.40267862007863
1700003H04Rik	0.214799753271205	4.73257951703058	1.5376583703014	0.140110947937772	0.851680866594775	-5.27396600979382
1700007E05Rik	-0.34521443430366	5.81524934722561	-0.973717418428725	0.34205518899146	0.919945101631377	-5.94098172984859
1700008J07Rik	0.137553366988974	4.78472173845675	1.03421652667889	0.313620771269041	0.910654912225333	-5.88194436047107
1700009N14Rik	0.0584441832981764	4.64382934842648	0.575466138074867	0.571520750855416	0.959022489358024	-6.24646226647347
1700010I14Rik	0.0292147719659086	4.60079396198087	0.355992368773982	0.725647196419507	0.979174047609325	-6.34982792478727
1700012B07Rik	-0.0747640529859837	4.62983957007529	-0.699574774780269	0.492408267393952	0.94969228393145	-6.16719429907023
1700012B09Rik	0.172727571243606	4.72599502665761	1.55348287728485	0.136297615976685	0.849807203936071	-5.25172567959323
1700013G24Rik	-0.084121967198354	4.59623510932788	-0.882368157154682	0.388265620799775	0.930962147226159	-6.02398461387389
1700016L21Rik	0.0741059433793501	4.70381174521454	0.60457445213544	0.55239309738586	0.95615701035196	-6.22920129480723
1700017B05Rik	0.0487608643064865	4.53430731367411	0.608992341874988	0.549519853906383	0.95615701035196	-6.22650984474017
1700017G19Rik	0.095477592507808	4.60769153133196	0.892359064481915	0.383019706930909	0.930962147226159	-6.01527133778509
1700017N19Rik	-0.015939560795224	4.66980374216213	-0.146503516422074	0.885019452129347	0.995141942852394	-6.40348335913828
1700020L24Rik	-0.067257490560646	4.64601580386646	-0.540206363999843	0.595136970414513	0.961234835182296	-6.26626802072605
1700022N22Rik	-0.00149707917350828	4.5768752175334	-0.0157443763517688	0.98759740033385	0.998912490015394	-6.41433273304356
1700024G13Rik	0.095625086087396	4.72863847723411	0.814594935950398	0.425086236306494	0.938512287012135	-6.08069081680854
1700025G04Rik	-0.51602043847157	5.20405002596121	-2.52769928511808	0.020197304559155	0.590965008170521	-3.59602567389311
1700028K03Rik	-0.432939733252915	5.17167167385164	-2.46188433610643	0.0232266743922152	0.6332523025739	-3.72251682739764
1700029E06Rik	-0.248817399374217	7.43427306398259	-0.767822274740314	0.451739522866056	0.942477817368552	-6.11735912394733
1700029F12Rik	0.333516373806946	5.62818269549765	1.25014652669726	0.225958660806238	0.88856275593632	-5.64583051814602
1700029H14Rik	-0.0553024505395854	4.77913716059122	-0.48291491952538	0.634503194511359	0.966860515993008	-6.29585425387018
1700029M20Rik	0.165043002862218	4.73510031543467	1.48974147281257	0.152199936396092	0.860501781950601	-5.34022232505122
1700030C10Rik	-0.132301273813329	6.42862809757719	-0.564267101096121	0.578969413686902	0.959022489358024	-6.25288413796102
1700030J22Rik	-0.27563452684785	5.2530629350496	-1.4637400537188	0.159110314284875	0.871025911226349	-5.37548119829566
