ENTREZID	SYMBOL	GENENAME	baseMean	log2FC_shrink	lfcSE	pvalue	FDR	log2FC_raw	pvalue_raw	sig_status
18798	Plcb4	phospholipase C, beta 4	91.4004992936546	-0.814199931445767	0.214434539267916	0.000150366373273004	0.013164417093679	-1.05500578586171	0.000150366373273004	down
239318	Plcxd3	phosphatidylinositol-specific phospholipase C, X domain containing 3	96.7215504381304	-0.869418397316716	0.229775917106885	0.000159878575483103	0.0137512953021499	-1.21030678409757	0.000159878575483103	down
234723	Txnl4b	thioredoxin-like 4B	313.015373557531	-0.675416129399147	0.179086974765026	0.000163683623840396	0.0137790267600963	-0.788585933973748	0.000163683623840396	down
230235	Frrs1l	ferric-chelate reductase 1 like	247.702355088287	-0.836754647232212	0.222331623901281	0.000171660008048332	0.0141569247873276	-1.12134671161548	0.000171660008048332	down
108012	Ap1s2	adaptor-related protein complex 1, sigma 2 subunit	155.692398901618	-0.749497391088663	0.200807875207866	0.000193004255832088	0.015121214617815	-0.926290848049381	0.000193004255832088	down
384061	Fndc5	fibronectin type III domain containing 5	461.621926844144	-0.741234110855556	0.200016204441221	0.000213439349775741	0.0161817765719908	-0.913971894374966	0.000213439349775741	down
244723	Olfm2	olfactomedin 2	5.42078592649116	-0.898614710235592	0.239496710548506	0.00021955045714333	0.0163896487488223	-1.34417194894914	0.00021955045714333	down
118454	Gjc2	gap junction protein, gamma 2	4.09760414482138	-0.93282023773715	0.248726396985888	0.000243311280610271	0.0173916175915252	-1.54430936726137	0.000243311280610271	down
216456	Gls2	glutaminase 2 (liver, mitochondrial)	124.387407162401	-0.650817025869277	0.177360863069703	0.000246159632282424	0.0173916175915252	-0.756778228503265	0.000246159632282424	down
108013	Celf4	CUGBP, Elav-like family member 4	5974.81635683129	-0.620395486042811	0.169763478819005	0.000258783779973335	0.0178065743559044	-0.710273876290052	0.000258783779973335	down
98366	Smap1	small ArfGAP 1	184.595156918917	-0.765236321385231	0.209731381838503	0.000268422400842816	0.0181007786258103	-0.974244343421147	0.000268422400842816	down
71566	Clmp	CXADR-like membrane protein	230.156495656898	-0.689431984849697	0.189026582900796	0.000267690574637227	0.0181007786258103	-0.824432158817317	0.000267690574637227	down
67917	Zcchc3	zinc finger, CCHC domain containing 3	137.92637496264	-0.657969193326884	0.181185203609353	0.000284320630330603	0.0187485762317172	-0.771927888602131	0.000284320630330603	down
100861866	NA	NA	5.72821817356146	-0.894428799091095	0.243285079602444	0.00030204292368677	0.0188795971613723	-1.37649526706218	0.00030204292368677	down
20623	Snrk	SNF related kinase	810.324046403467	-0.669242563580808	0.184955277828294	0.00029860673356932	0.0188795971613723	-0.792212265818407	0.00029860673356932	down
231503	Tmem150c	transmembrane protein 150C	117.016371576125	-0.790559027485263	0.218846686216797	0.000311260974749749	0.0190193675150175	-1.04292544052445	0.000311260974749749	down
103850	Nt5m	5',3'-nucleotidase, mitochondrial	525.186644126889	-0.601461592732286	0.167906783953867	0.000342484192727819	0.0202815675826077	-0.686046462755175	0.000342484192727819	down
212390	Klhl32	kelch-like 32	109.052917873099	-0.595330228655726	0.166230950827701	0.000343451289785092	0.0202815675826077	-0.676946220523838	0.000343451289785092	down
13166	Dbh	dopamine beta hydroxylase	130.07938930041	-0.812232110951763	0.226917020995209	0.000353924875071113	0.0202942575104182	-1.11322862393326	0.000353924875071113	down
19720	Trim27	tripartite motif-containing 27	36.3398643746763	-0.652179310877389	0.182400063800517	0.000356147862677373	0.0203150401137499	-0.767199883133742	0.000356147862677373	down
93838	Dqx1	DEAQ RNA-dependent ATPase	190.293664086334	-0.775324427270957	0.216976981416812	0.000359480188593505	0.0203911593716158	-1.01499553925038	0.000359480188593505	down
52357	Wwc2	WW, C2 and coiled-coil domain containing 2	121.359167476121	-0.614912902264212	0.173130041897815	0.000384903674881792	0.0211575981347109	-0.70886843184626	0.000384903674881792	down
51885	Tubgcp4	tubulin, gamma complex component 4	39.959311164412	-0.623631642050061	0.175908824971781	0.000398989415863501	0.0214775731137951	-0.72290862767176	0.000398989415863501	down
103742	Mien1	migration and invasion enhancer 1	1384.16133349726	-0.853721888721565	0.241683378674581	0.000421575817319512	0.0218034604081653	-1.29128473890061	0.000421575817319512	down
192164	Pcdha12	protocadherin alpha 12	16.4887246341355	-0.846064514834202	0.239417584581045	0.000444558366975378	0.0224996757564616	-1.25568682689974	0.000444558366975378	down
72351	Ptar1	protein prenyltransferase alpha subunit repeat containing 1	10.2757355088142	-0.744381594597911	0.211925168205136	0.000479742272200108	0.0237262537494966	-0.95603010635067	0.000479742272200108	down
100038570	Prcd	photoreceptor disc component	18.3941432490958	-0.760622587946304	0.21755097652481	0.000498661288243632	0.0241270311144574	-0.997815581224629	0.000498661288243632	down
