ENTREZID	SYMBOL	GENENAME	baseMean	log2FC_shrink	lfcSE	pvalue	FDR	log2FC_raw	pvalue_raw
104458	Rars1	arginyl-tRNA synthetase 1	618.660610485397	-0.367555173209505	0.227415935331615	0.106391146487882	0.213267420432833	-0.505408370522077	0.106391146487882
20378	Frzb	frizzled-related protein	510.967029877386	0.349286936828234	0.216532724625777	0.106417134332901	0.213292498474226	0.457400685102762	0.106417134332901
100101806	Srp54c	signal recognition particle 54C	90.6727313931038	-0.386104163079414	0.238699369670464	0.106471118023026	0.213342419139956	-0.569718843945623	0.106471118023026
442803	A830005F24Rik	RIKEN cDNA A830005F24 gene	20.3997712300462	-0.312774463095177	0.193406095016995	0.106485344444395	0.213342419139956	-0.378003076059776	0.106485344444395
22761	Zfpm1	zinc finger protein, multitype 1	30.8505979776729	-0.290547534444887	0.179801857210209	0.106495963048506	0.213342419139956	-0.339582676323875	0.106495963048506
68192	Leprotl1	leptin receptor overlapping transcript-like 1	2196.39472949951	-0.166984790978449	0.103438613467716	0.106460272627617	0.213342419139956	-0.174475251226824	0.106460272627617
208869	Dock3	dedicator of cyto-kinesis 3	174.44463909201	-0.341199002773016	0.211218288848385	0.106522473076153	0.213368517770307	-0.436859157392314	0.106522473076153
11736	Ankfy1	ankyrin repeat and FYVE domain containing 1	820.800103891121	0.110538064833458	0.0684956373992776	0.10656671693327	0.21343012682687	0.112607742348311	0.10656671693327
69315	Cfap90	cilia and flagella associated protein 90	74.3308964327748	-0.267086545746071	0.165432419281782	0.106590720591932	0.213451188673658	-0.30315125955643	0.106590720591932
11749	Anxa6	annexin A6	2119.541616827	-0.408442006804007	0.252568701199922	0.106623900720946	0.213463611993637	-0.71465866370925	0.106623900720946
11950	Atp5pb	ATP synthase peripheral stalk-membrane subunit b	2132.28331647966	-0.266880116415564	0.165370694777028	0.106611229250787	0.213463611993637	-0.302987761238539	0.106611229250787
70730	6330409D20Rik	RIKEN cDNA 6330409D20 gene	36.9916693954615	-0.270844567525888	0.167726713042708	0.106646460693547	0.2134817716843	-0.30867321651377	0.106646460693547
319991	Kif6	kinesin family member 6	8.23715567538983	-0.371253510099246	0.229286096292059	0.106673995579726	0.213482884932315	-0.514953481621566	0.106673995579726
74426	4933402D24Rik	RIKEN cDNA 4933402D24 gene	21.0895923211564	0.302959547921371	0.187828941734262	0.106671991237208	0.213482884932315	0.361808126114697	0.106671991237208
58810	Akr1a1	aldo-keto reductase family 1, member A1	10762.3984108779	-0.138927710612354	0.0861234598389461	0.106719709807375	0.213547367228666	-0.143128697487477	0.106719709807375
68611	Mrpl28	mitochondrial ribosomal protein L28	703.508938013225	-0.274309488546046	0.170040547922211	0.106766992415163	0.21361497117097	-0.314254584523537	0.106766992415163
53869	Rab11a	RAB11A, member RAS oncogene family	5567.78992311627	0.281976787353185	0.17487056590897	0.106788200161311	0.213630395114766	0.326412102728232	0.106788200161311
109294	Prex2	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2	185.504872410234	0.372195802911806	0.231214485686471	0.106809991938245	0.213646983368891	0.524347176549222	0.106809991938245
230861	Eif4g3	eukaryotic translation initiation factor 4 gamma, 3	1821.95170734642	-0.17994633151375	0.11158437758299	0.106828445361558	0.213656890723117	-0.189486709996212	0.106828445361558
13631	Eef2k	eukaryotic elongation factor-2 kinase	204.137553638759	0.156683537401634	0.0971677873703596	0.106878002582117	0.21372899530763	0.162814097353632	0.106878002582117
75430	Anapc15	anaphase promoting complex C subunit 15	49.4894108758157	-0.390891653731771	0.241793729085951	0.106900018297193	0.213746012580086	-0.591314779675911	0.106900018297193
71382	Pex1	peroxisomal biogenesis factor 1	161.256726785901	-0.142432749970232	0.0883606596613343	0.106971306785472	0.213861533752763	-0.146981380179261	0.106971306785472
14376	Ganab	alpha glucosidase 2 alpha neutral subunit	135.087063337311	-0.410424480810262	0.253915605034674	0.107018051509605	0.213888469069537	-0.746716171748069	0.107018051509605
72886	Yju2	YJU2 splicing factor	38.4400193466585	-0.407293992520983	0.251727767806538	0.107057214117704	0.213888469069537	-0.69840626005265	0.107057214117704
171463	Il17rd	interleukin 17 receptor D	152.321110126495	0.383362437039332	0.238461892293742	0.107055300660708	0.213888469069537	0.567252780846928	0.107055300660708
66510	Rnf181	ring finger protein 181	1030.00132692642	-0.353266852949994	0.219051430350484	0.107065869579734	0.213888469069537	-0.466788094819329	0.107065869579734
76411	Ift43	intraflagellar transport 43	120.386073266123	-0.344446654141997	0.213483339766612	0.107004606802538	0.213888469069537	-0.444741353532042	0.107004606802538
77446	Heg1	heart development protein with EGF-like domains 1	14.1426290297787	0.298934736779522	0.185436354015133	0.107032381126277	0.213888469069537	0.35487341283175	0.107032381126277
234700	Nrn1l	neuritin 1-like	59.3147844779373	-0.412018923095923	0.254721677335797	0.107094725195964	0.213900731007921	-0.868368221185931	0.107094725195964
381845	Rnf225	ring finger protein 225	6.99613669208756	0.406991509327914	0.253505568921944	0.107119225659182	0.213900731007921	0.73939218543639	0.107119225659182
100503212	LOC100503212	uncharacterized LOC100503212	6.41328922638694	0.403975366982314	0.253012541604021	0.107139454641147	0.213900731007921	0.72791694265018	0.107139454641147
26558	Homer3	homer scaffolding protein 3	17.7941021962849	-0.328412839284894	0.203467630655517	0.107153102200859	0.213900731007921	-0.409039951579727	0.107153102200859
