ENTREZID	SYMBOL	GENENAME	baseMean	log2FC_shrink	lfcSE	pvalue	FDR	log2FC_raw	pvalue_raw	sig_status
14972	H2-K1	histocompatibility 2, K1, K region	5303.57608679976	0.790947839325064	0.218163727534674	0.00027894090421208	0.0184726675192459	1.04440140795709	0.00027894090421208	up
60440	Iigp1	interferon inducible GTPase 1	1033.29382158142	0.780795194024712	0.240977243752535	0.00027896926179071	0.0184726675192459	2.60761657250526	0.00027896926179071	up
15162	Hck	Hck proto-oncogene, Src family tyrosine kinase	6.15744073357728	0.918947202006751	0.254558660009313	0.000306203725403328	0.0188795971613723	1.79203103809733	0.000306203725403328	up
58861	Cysltr1	cysteinyl leukotriene receptor 1	5.13972891007223	0.903990985074444	0.254636120481532	0.000292568450343892	0.0188795971613723	2.07594474536079	0.000292568450343892	up
328561	Apol10b	apolipoprotein L 10B	10.284503215965	0.899084710921053	0.254402686506933	0.000302312479174635	0.0188795971613723	1.75070074175512	0.000302312479174635	up
109361	D730005E14Rik	RIKEN cDNA D730005E14 gene	14.1565654788862	0.889348104195434	0.249771599865317	0.000307398621171509	0.0188795971613723	1.5185800403853	0.000307398621171509	up
58203	Zbp1	Z-DNA binding protein 1	83.642872330897	0.83304848050227	0.24871815680527	0.000292583014381333	0.0188795971613723	2.32484567321744	0.000292583014381333	up
100504500	NA	NA	20.3388339922162	0.831371946289095	0.230147235875738	0.000296402438744916	0.0188795971613723	1.17117033908648	0.000296402438744916	up
15114	Hap1	huntingtin-associated protein 1	390.183991119518	0.716609166420975	0.198412744906508	0.000299299355978703	0.0188795971613723	0.881277609590955	0.000299299355978703	up
239122	Setdb2	SET domain, bifurcated 2	80.9352479817981	0.772691459763717	0.215097593773674	0.000317895675333209	0.0192759270414688	1.00855387513333	0.000317895675333209	up
56449	Ybx3	Y box protein 3	932.744389660065	0.773643236861179	0.215544974471449	0.000322170641474663	0.0193865877261522	1.01032816633606	0.000322170641474663	up
217203	Tmem106a	transmembrane protein 106A	412.105338339919	0.627307832686123	0.175232390133243	0.000341335434397898	0.0202815675826077	0.727069366558854	0.000341335434397898	up
547253	Parp14	poly (ADP-ribose) polymerase family, member 14	1002.67643389123	0.8802057277454	0.249475818736665	0.000353782029027001	0.0202942575104182	1.47477998574188	0.000353782029027001	up
100039796	Tgtp2	T cell specific GTPase 2	25.7235613955539	0.841253977667788	0.250783847685566	0.000351959467360108	0.0202942575104182	2.21860509568124	0.000351959467360108	up
78781	Zc3hav1	zinc finger CCCH type, antiviral 1	309.810854181954	0.802312989734688	0.225040564093526	0.00034684504055007	0.0202942575104182	1.09506352215094	0.00034684504055007	up
75111	4930512H18Rik	RIKEN cDNA 4930512H18 gene	15.5408669544702	0.68936090709653	0.192414875737711	0.000350504544520362	0.0202942575104182	0.835257861485313	0.000350504544520362	up
66118	Sarnp	SAP domain containing ribonucleoprotein	795.194210400725	0.617348143624073	0.172602494196979	0.000346049547304565	0.0202942575104182	0.711428613072054	0.000346049547304565	up
15945	Cxcl10	C-X-C motif chemokine ligand 10	2212.860626392	0.879532055918547	0.25509919322271	0.00037847784976628	0.0210168085978988	1.81506598595076	0.00037847784976628	up
20306	Ccl7	C-C motif chemokine ligand 7	64.0271952857864	0.784651750867754	0.243406007271811	0.000376947547430988	0.0210168085978988	2.48248651776415	0.000376947547430988	up
279499	Kctd19	potassium channel tetramerisation domain containing 19	47.6368533531933	0.638193466368683	0.179466577817115	0.000380960950502945	0.0210807272820266	0.746510943754451	0.000380960950502945	up
19260	Ptpn22	protein tyrosine phosphatase, non-receptor type 22 (lymphoid)	10.5368872049813	0.805617484157116	0.225994726769625	0.000388864322304273	0.0212212647061635	1.10875144806769	0.000388864322304273	up
12265	Ciita	class II transactivator	22.2209536939686	0.881664675563381	0.252961946461129	0.000390734948641686	0.0212500731862657	1.60271939912881	0.000390734948641686	up
223672	Apol9a	apolipoprotein L 9a	13.4531673706711	0.733646864275661	0.235451682808264	0.000397500425243279	0.0214704495901028	2.78468791183423	0.000397500425243279	up
104871	Spata7	spermatogenesis associated 7	263.046588530707	0.644194883330651	0.181966024424529	0.000396446750550658	0.0214704495901028	0.758169706450106	0.000396446750550658	up
622976	Tasl2	TLR adaptor interacting with endolysosomal SLC15A4 2	6.69760276731446	0.772584632906346	0.242334391157609	0.000404937332385536	0.021513503920321	2.62877417326491	0.000404937332385536	up
67753	Eqtn	equatorin, sperm acrosome associated	6.42018566207562	0.823987647071522	0.230669003552885	0.000411069647300046	0.0215763238325004	1.16937524461	0.000411069647300046	up
21848	Trim24	tripartite motif-containing 24	700.005514104615	0.67160998362014	0.190277219017602	0.000411730683521744	0.0215763238325004	0.806947418546467	0.000411730683521744	up
108058	Camk2d	calcium/calmodulin-dependent protein kinase II, delta	4991.51718602206	0.653835915893081	0.185174485340725	0.000410607945110205	0.0215763238325004	0.775279439830701	0.000410607945110205	up
12267	C3ar1	complement component 3a receptor 1	26.4531905345769	0.858965988248912	0.245583212883835	0.000416403821765071	0.0216065799450951	1.37252734581834	0.000416403821765071	up
15051	NA	NA	11.740075031805	0.825387403805823	0.233584489371843	0.000425366531368823	0.0218566581994902	1.18794674261458	0.000425366531368823	up
74190	Exoc3l4	exocyst complex component 3-like 4	21.5252649601384	0.626540533671672	0.177488041728755	0.00042454851308767	0.0218566581994902	0.730462289361211	0.00042454851308767	up
327959	Xaf1	XIAP associated factor 1	585.942695587673	0.804084547726177	0.229352654659802	0.000432760207761828	0.0220931066065764	1.1229769793964	0.000432760207761828	up
17948	Naip2	NLR family, apoptosis inhibitory protein 2	6.11925235536729	0.865302408707555	0.244517170534232	0.000446410854766141	0.0224996757564616	1.37520326894319	0.000446410854766141	up
