direction	ligand_complex	ligand_subunits	receptor_complex	receptor_subunits	annotation	pathway_name	interaction_name	L_mean_sender	L_pct_sender	L_rn	R_mean_receiver	R_pct_receiver	R_rn	prob
Cx3cr1+_immune -> Tac1+_neuron	Ptn	Ptn	Sdc1	Sdc1	Secreted Signaling	PTN	PTN_SDC1	0.680016054608512	0.47906976744186	0.956219991270188	0.0215521081393512	0.0707547169811321	0.447577477084243	0.349332840750418
Cx3cr1+_immune -> Tac1+_neuron	Efna5	Efna5	Epha8	Epha8	Cell-Cell Contact	EPHA	EFNA5_EPHA8	0.054865937063228	0.0744186046511628	0.62841553906591	0.0741305380139145	0.183962264150943	0.573024879965081	0.347654559163675
Cx3cr1+_immune -> Tac1+_neuron	Penk	Penk	Oprm1	Oprm1	Secreted Signaling	OPIOID	PENK_OPRM1	0.0808917286554961	0.106976744186047	0.682496726320384	0.0534667388178482	0.141509433962264	0.534788302051506	0.347223068809323
Cx3cr1+_immune -> Tac1+_neuron	Efna5	Efna5	Epha3	Epha3	Cell-Cell Contact	EPHA	EFNA5_EPHA3	0.054865937063228	0.0744186046511628	0.62841553906591	0.0695393471233692	0.165094339622642	0.565124399825404	0.343474307012573
Cx3cr1+_immune -> Tac1+_neuron	Efnb2	Efnb2	Ephb3	Ephb3	Cell-Cell Contact	EPHB	EFNB2_EPHB3	0.106447967263691	0.12093023255814	0.723614142295941	0.037871216771535	0.0849056603773585	0.5	0.338421426859611
Cx3cr1+_immune -> Tac1+_neuron	Kitl	Kitl	Kit	Kit	Secreted Signaling	KIT	KITL_KIT	0.0502479172913141	0.0651162790697674	0.615582714971628	0.0642468895151047	0.165094339622642	0.554604975993016	0.332366554621167
Cx3cr1+_immune -> Tac1+_neuron	Agt	Agt	Agtr1a	Agtr1a	Secreted Signaling	AGT	AGT_AGTR1A	0.101854614063068	0.0744186046511628	0.716804888694893	0.0348572992690262	0.0707547169811321	0.491750327367962	0.33075130095108
Cx3cr1+_immune -> Tac1+_neuron	Nppc	Nppc	Npr2	Npr2	Secreted Signaling	NPR2	NPPC_NPR2	0.0582954203003601	0.0651162790697674	0.636534264513313	0.0499442579690697	0.141509433962264	0.527455259711916	0.325725001948762
Cx3cr1+_immune -> Tac1+_neuron	Efnb3	Efnb3	Ephb3	Ephb3	Cell-Cell Contact	EPHB	EFNB3_EPHB3	0.0759110898932563	0.0883720930232558	0.673810563072894	0.037871216771535	0.0849056603773585	0.5	0.322448396112477
Cx3cr1+_immune -> Tac1+_neuron	Mdk	Mdk	Sdc1	Sdc1	Secreted Signaling	MK	MDK_SDC1	0.166778822411582	0.153488372093023	0.795896988214753	0.0215521081393512	0.0707547169811321	0.447577477084243	0.318963192800683
Cx3cr1+_immune -> Tac1+_neuron	Npff	Npff	Npffr1	Npffr1	Secreted Signaling	NPFF	NPFF_NPFFR1	0.0607039662011935	0.0930232558139535	0.642426887821912	0.0409193888966213	0.10377358490566	0.508075076385858	0.316369450689561
Cx3cr1+_immune -> Tac1+_neuron	Tnfsf12	Tnfsf12	Tnfrsf12a	Tnfrsf12a	Secreted Signaling	TWEAK	TNFSF12_TNFRSF12A	0.15113247858896	0.204651162790698	0.779834133566128	0.0212982639117409	0.0613207547169811	0.446660846791794	0.314532879623944
Cx3cr1+_immune -> Tac1+_neuron	Efnb1	Efnb1	Ephb3	Ephb3	Cell-Cell Contact	EPHB	EFNB1_EPHB3	0.059238746905191	0.0883720930232558	0.638760366652117	0.037871216771535	0.0849056603773585	0.5	0.310034669647014
Cx3cr1+_immune -> Tac1+_neuron	Tac1	Tac1	Tacr1	Tacr1	Secreted Signaling	TAC	TAC1_TACR1	0.0380107810250604	0.0558139534883721	0.57891750327368	0.0466490334080669	0.108490566037736	0.520602357049323	0.297935116697113
Cx3cr1+_immune -> Tac1+_neuron	Sst	Sst	Sstr3	Sstr3	Secreted Signaling	SOMATOSTATIN	SST_SSTR3	0.0636995395921905	0.0976744186046512	0.649105194238324	0.0273641327042954	0.080188679245283	0.469271060672196	0.293927344088583
Cx3cr1+_immune -> Tac1+_neuron	Nectin3	Nectin3	Pvr	Pvr	Cell-Cell Contact	NECTIN	NECTIN3_PVR	0.0355802456719414	0.0511627906976744	0.570798777826277	0.0459865229196885	0.150943396226415	0.518725447402881	0.293312121269014
Cx3cr1+_immune -> Tac1+_neuron	Angptl4	Angptl4	Sdc1	Sdc1	Secreted Signaling	ANGPTL	ANGPTL4_SDC1	0.0473744553518445	0.0558139534883721	0.608336970755129	0.0215521081393512	0.0707547169811321	0.447577477084243	0.265494057405026
